══════════════════════════════════════════════════════════════════════════════════════════
  DEC 2025 — 4-HOUR PEAK OUTCOMES (20 Pumper Coins)
══════════════════════════════════════════════════════════════════════════════════════════

Logs Processed:   1,860
Coin-Slots:       36,897
Average Peak:     2.55%
10%+ Winners:     1,337  (3.6%)
5%+  Winners:     4,727  (12.8%)
15%+ Winners:     581  (1.6%)
20%+ Winners:     251  (0.7%)
Errors:           303

──────────────────────────────────────────────────────────────────────────────────────────
  DETAILED RESULTS — Every Log File
──────────────────────────────────────────────────────────────────────────────────────────

=== 2025-12-01  7:00 ET  (UTC 1764590400)  ===
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  PUMP       Entry $0.00244400     → Peak $0.00249500      +2.09%  DD:-4.09%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  CLANKER    Entry $38.5600        → Peak $39.2400         +1.76%  DD:-11.57%
  EDGE       Entry $0.129410       → Peak $0.131540        +1.65%  DD:-1.51%
  SQD        Entry $0.041800       → Peak $0.042400        +1.44%  DD:-2.15%
  DASH       Entry $42.1100        → Peak $42.6100         +1.19%  DD:-2.33%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023130       → Peak $0.023360        +0.99%  DD:-0.95%
  PRCL       Entry $0.021200       → Peak $0.021300        +0.47%  DD:-3.3%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%

=== 2025-12-16  7:40 ET  (UTC 1765888800) [★ 1 WINNER] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-1% ★10%+
  ZEC        Entry $393.25         → Peak $413.70          +5.2%  DD:-1.39% ●5%+
  KTA        Entry $0.251800       → Peak $0.262900        +4.41%  DD:-3.3%
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137720       → Peak $0.141400        +2.67%  DD:-1.57%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $7.9950         → Peak $8.1860          +2.39%  DD:-1.09%
  BNKR       Entry $0.00020780     → Peak $0.00021260      +2.31%  DD:-0.14%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  EDGE       Entry $0.129400       → Peak $0.131540        +1.65%  DD:-1.5%
  PUMP       Entry $0.00245900     → Peak $0.00249500      +1.46%  DD:-4.88%
  CLANKER    Entry $38.2500        → Peak $38.6500         +1.05%  DD:-10.85%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023130       → Peak $0.023360        +0.99%  DD:-0.95%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  DASH       Entry $42.1700        → Peak $42.5200         +0.83%  DD:-2.47%
  ELA        Entry $1.2000         → Peak $1.2070          +0.58%  DD:-1.58%
  PRCL       Entry $0.021200       → Peak $0.021300        +0.47%  DD:-3.3%

=== 2025-12-16  7:45 ET  (UTC 1765889100) [★ 1 WINNER] ===
  FIS        Entry $0.020200       → Peak $0.022400        +10.89%  DD:-1.98% ★10%+
  ZEC        Entry $393.76         → Peak $413.70          +5.06%  DD:-1.52% ●5%+
  KTA        Entry $0.252600       → Peak $0.262900        +4.08%  DD:-3.6%
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137870       → Peak $0.141400        +2.56%  DD:-1.68%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  ZEN        Entry $7.9930         → Peak $8.1860          +2.41%  DD:-1.06%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  CLANKER    Entry $37.5600        → Peak $38.4600         +2.4%  DD:-9.21%
  BNKR       Entry $0.00020780     → Peak $0.00021260      +2.31%  DD:-0.14%
  FLOCK      Entry $0.088600       → Peak $0.090100        +1.69%  DD:-1.35%
  EDGE       Entry $0.129400       → Peak $0.131540        +1.65%  DD:-1.5%
  PUMP       Entry $0.00246200     → Peak $0.00249500      +1.34%  DD:-5%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023130       → Peak $0.023360        +0.99%  DD:-0.95%
  DASH       Entry $42.2400        → Peak $42.5200         +0.66%  DD:-2.63%
  ELA        Entry $1.2000         → Peak $1.2070          +0.58%  DD:-1.58%
  PRCL       Entry $0.021200       → Peak $0.021300        +0.47%  DD:-3.3%
  SQD        Entry $0.042400       → Peak $0.042400        +0%  DD:-3.54%

=== 2025-12-16  7:50 ET  (UTC 1765889400) [★ 1 WINNER] ===
  FIS        Entry $0.020300       → Peak $0.022400        +10.34%  DD:-2.46% ★10%+
  ZEC        Entry $392.79         → Peak $413.70          +5.32%  DD:-1.28% ●5%+
  KTA        Entry $0.251900       → Peak $0.262900        +4.37%  DD:-3.33%
  NEON       Entry $0.059150       → Peak $0.061680        +4.28%  DD:-1.72%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  SAPIEN     Entry $0.138110       → Peak $0.141400        +2.38%  DD:-1.85%
  ZEN        Entry $7.9980         → Peak $8.1860          +2.35%  DD:-1.13%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  FLOCK      Entry $0.088600       → Peak $0.090100        +1.69%  DD:-1.35%
  CLANKER    Entry $37.7700        → Peak $38.3100         +1.43%  DD:-9.72%
  EDGE       Entry $0.129690       → Peak $0.131540        +1.43%  DD:-1.72%
  PUMP       Entry $0.00246200     → Peak $0.00249500      +1.34%  DD:-5%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023170       → Peak $0.023360        +0.82%  DD:-1.12%
  SQD        Entry $0.042100       → Peak $0.042400        +0.71%  DD:-2.85%
  ELA        Entry $1.2000         → Peak $1.2070          +0.58%  DD:-1.58%
  DASH       Entry $42.4100        → Peak $42.5200         +0.26%  DD:-3.02%
  PRCL       Entry $0.021200       → Peak $0.021100        -0.47%  DD:-3.3%

=== 2025-12-16  7:55 ET  (UTC 1765889700)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  ZEC        Entry $391.83         → Peak $413.70          +5.58%  DD:-1.03% ●5%+
  KTA        Entry $0.251900       → Peak $0.262900        +4.37%  DD:-3.33%
  NEON       Entry $0.059150       → Peak $0.061680        +4.28%  DD:-1.72%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  CLANKER    Entry $37.3000        → Peak $38.3100         +2.71%  DD:-8.58%
  SAPIEN     Entry $0.138000       → Peak $0.141400        +2.46%  DD:-1.77%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $7.9980         → Peak $8.1860          +2.35%  DD:-1.13%
  STRK       Entry $0.094000       → Peak $0.096000        +2.13%  DD:0%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  FLOCK      Entry $0.088300       → Peak $0.090100        +2.04%  DD:-1.02%
  PUMP       Entry $0.00245600     → Peak $0.00249500      +1.59%  DD:-4.76%
  EDGE       Entry $0.129690       → Peak $0.131670        +1.53%  DD:-1.72%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  MAMO       Entry $0.023170       → Peak $0.023360        +0.82%  DD:-1.12%
  ELA        Entry $1.2020         → Peak $1.2070          +0.42%  DD:-1.75%
  DASH       Entry $42.4100        → Peak $42.5200         +0.26%  DD:-3.02%
  PRCL       Entry $0.021200       → Peak $0.021100        -0.47%  DD:-3.3%

=== 2025-12-16  8:00 ET  (UTC 1765890000)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  ZEC        Entry $392.66         → Peak $413.70          +5.36%  DD:-1.24% ●5%+
  NEON       Entry $0.059150       → Peak $0.061900        +4.65%  DD:-1.72%
  KTA        Entry $0.251600       → Peak $0.262900        +4.49%  DD:-3.22%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137670       → Peak $0.141400        +2.71%  DD:-1.53%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $8.0000         → Peak $8.1860          +2.32%  DD:-1.15%
  STRK       Entry $0.094000       → Peak $0.096000        +2.13%  DD:0%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  FLOCK      Entry $0.088400       → Peak $0.090100        +1.92%  DD:-1.13%
  PUMP       Entry $0.00245400     → Peak $0.00249500      +1.67%  DD:-4.69%
  CLANKER    Entry $36.7600        → Peak $37.2800         +1.41%  DD:-7.24%
  EDGE       Entry $0.129920       → Peak $0.131670        +1.35%  DD:-1.89%
  DASH       Entry $41.9800        → Peak $42.5200         +1.29%  DD:-2.02%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  MAMO       Entry $0.023170       → Peak $0.023360        +0.82%  DD:-1.12%
  ELA        Entry $1.2020         → Peak $1.2070          +0.42%  DD:-1.75%
  PRCL       Entry $0.021200       → Peak $0.021100        -0.47%  DD:-3.3%

=== 2025-12-16  8:05 ET  (UTC 1765890300)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  NEON       Entry $0.059150       → Peak $0.062380        +5.46%  DD:-1.72% ●5%+
  ZEC        Entry $392.77         → Peak $413.70          +5.33%  DD:-1.27% ●5%+
  KTA        Entry $0.251600       → Peak $0.262900        +4.49%  DD:-3.22%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  EDGE       Entry $0.128310       → Peak $0.133090        +3.73%  DD:-0.66%
  SAPIEN     Entry $0.137430       → Peak $0.141400        +2.89%  DD:-1.36%
  XCN        Entry $0.00486000     → Peak $0.00500000      +2.88%  DD:-0.82%
  ZEN        Entry $7.9710         → Peak $8.1860          +2.7%  DD:-0.79%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  STRK       Entry $0.094000       → Peak $0.096000        +2.13%  DD:0%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  PUMP       Entry $0.00244700     → Peak $0.00249500      +1.96%  DD:-4.41%
  DASH       Entry $41.7300        → Peak $42.5200         +1.89%  DD:-1.44%
  CLANKER    Entry $36.5300        → Peak $37.2200         +1.89%  DD:-6.65%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  MAMO       Entry $0.023170       → Peak $0.023360        +0.82%  DD:-1.12%
  ELA        Entry $1.2020         → Peak $1.2070          +0.42%  DD:-1.75%
  PRCL       Entry $0.021100       → Peak $0.021100        +0%  DD:-2.84%

=== 2025-12-16  8:10 ET  (UTC 1765890600)  ===
  FIS        Entry $0.020500       → Peak $0.022400        +9.27%  DD:-3.41% ●5%+
  NEON       Entry $0.059150       → Peak $0.062630        +5.88%  DD:-2.18% ●5%+
  ZEC        Entry $393.98         → Peak $413.70          +5.01%  DD:-1.57% ●5%+
  KTA        Entry $0.252100       → Peak $0.262900        +4.28%  DD:-3.41%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  EDGE       Entry $0.128310       → Peak $0.133090        +3.73%  DD:-0.66%
  SAPIEN     Entry $0.137150       → Peak $0.141400        +3.1%  DD:-1.16%
  XCN        Entry $0.00486000     → Peak $0.00500000      +2.88%  DD:-0.82%
  ZEN        Entry $7.9660         → Peak $8.1860          +2.76%  DD:-0.73%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  STRK       Entry $0.094000       → Peak $0.096000        +2.13%  DD:0%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  CLANKER    Entry $36.5800        → Peak $37.2200         +1.75%  DD:-6.78%
  PUMP       Entry $0.00245600     → Peak $0.00249500      +1.59%  DD:-4.76%
  DASH       Entry $41.9400        → Peak $42.5200         +1.38%  DD:-1.93%
  ELA        Entry $1.1910         → Peak $1.2070          +1.34%  DD:-0.84%
  PRCL       Entry $0.020900       → Peak $0.021100        +0.96%  DD:-1.91%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  MAMO       Entry $0.023170       → Peak $0.023360        +0.82%  DD:-1.12%

=== 2025-12-16  8:15 ET  (UTC 1765890900)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  NEON       Entry $0.059150       → Peak $0.062630        +5.88%  DD:-2.92% ●5%+
  ZEC        Entry $394.92         → Peak $413.70          +4.76%  DD:-1.81%
  KTA        Entry $0.251700       → Peak $0.262900        +4.45%  DD:-3.26%
  EDGE       Entry $0.129180       → Peak $0.134210        +3.89%  DD:-1.33%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137290       → Peak $0.141400        +2.99%  DD:-1.26%
  ZEN        Entry $7.9660         → Peak $8.1860          +2.76%  DD:-0.73%
  XCN        Entry $0.00487000     → Peak $0.00500000      +2.67%  DD:-1.03%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  STRK       Entry $0.094000       → Peak $0.096000        +2.13%  DD:0%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  DASH       Entry $41.8000        → Peak $42.5200         +1.72%  DD:-1.6%
  PUMP       Entry $0.00245700     → Peak $0.00249500      +1.55%  DD:-4.8%
  FLOCK      Entry $0.088800       → Peak $0.090100        +1.46%  DD:-1.58%
  ELA        Entry $1.1910         → Peak $1.2070          +1.34%  DD:-0.84%
  CLANKER    Entry $36.8500        → Peak $37.2200         +1%  DD:-7.46%
  PRCL       Entry $0.020900       → Peak $0.021100        +0.96%  DD:-1.91%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  MAMO       Entry $0.023250       → Peak $0.023360        +0.47%  DD:-1.46%

=== 2025-12-16  8:20 ET  (UTC 1765891200)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  NEON       Entry $0.059150       → Peak $0.062630        +5.88%  DD:-2.92% ●5%+
  ZEC        Entry $394.68         → Peak $413.70          +4.82%  DD:-1.75%
  KTA        Entry $0.251700       → Peak $0.262900        +4.45%  DD:-3.26%
  EDGE       Entry $0.129180       → Peak $0.134210        +3.89%  DD:-1.33%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137590       → Peak $0.141400        +2.77%  DD:-1.48%
  XCN        Entry $0.00487000     → Peak $0.00500000      +2.67%  DD:-1.03%
  ZEN        Entry $8.0080         → Peak $8.1860          +2.22%  DD:-1.25%
  BNKR       Entry $0.00020820     → Peak $0.00021260      +2.11%  DD:-0.34%
  ELA        Entry $1.1910         → Peak $1.2070          +1.34%  DD:-0.84%
  DASH       Entry $41.9900        → Peak $42.5200         +1.26%  DD:-2.05%
  HONEY      Entry $0.00840000     → Peak $0.00850000      +1.19%  DD:0%
  FLOCK      Entry $0.089100       → Peak $0.090100        +1.12%  DD:-1.91%
  PUMP       Entry $0.00246800     → Peak $0.00249500      +1.09%  DD:-5.92%
  SQD        Entry $0.042000       → Peak $0.042400        +0.95%  DD:-2.62%
  CLANKER    Entry $36.9700        → Peak $37.2200         +0.68%  DD:-7.76%
  PRCL       Entry $0.021000       → Peak $0.021100        +0.48%  DD:-2.38%
  MAMO       Entry $0.023250       → Peak $0.023360        +0.47%  DD:-1.46%
  STRK       Entry $0.096000       → Peak $0.096000        +0%  DD:-2.08%

=== 2025-12-16  8:25 ET  (UTC 1765891500)  ===
  FIS        Entry $0.020400       → Peak $0.022400        +9.8%  DD:-2.94% ●5%+
  NEON       Entry $0.059150       → Peak $0.062630        +5.88%  DD:-2.92% ●5%+
  ZEC        Entry $396.60         → Peak $413.70          +4.31%  DD:-2.22%
  KTA        Entry $0.252100       → Peak $0.262900        +4.28%  DD:-3.41%
  EDGE       Entry $0.129180       → Peak $0.134210        +3.89%  DD:-1.33%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  XCN        Entry $0.00487000     → Peak $0.00500000      +2.67%  DD:-1.03%
  SAPIEN     Entry $0.138210       → Peak $0.141400        +2.31%  DD:-1.92%
  BNKR       Entry $0.00020880     → Peak $0.00021260      +1.82%  DD:-1.68%
  ZEN        Entry $8.0500         → Peak $8.1860          +1.69%  DD:-1.76%
  ELA        Entry $1.1900         → Peak $1.2070          +1.43%  DD:-0.76%
  HONEY      Entry $0.00840000     → Peak $0.00850000      +1.19%  DD:0%
  PUMP       Entry $0.00247100     → Peak $0.00249500      +0.97%  DD:-6.64%
  FLOCK      Entry $0.089600       → Peak $0.090100        +0.56%  DD:-2.46%
  PRCL       Entry $0.021000       → Peak $0.021100        +0.48%  DD:-2.38%
  DASH       Entry $42.3200        → Peak $42.5200         +0.47%  DD:-2.81%
  MAMO       Entry $0.023250       → Peak $0.023360        +0.47%  DD:-1.46%
  SQD        Entry $0.042300       → Peak $0.042400        +0.24%  DD:-3.31%
  CLANKER    Entry $37.1800        → Peak $37.2200         +0.11%  DD:-8.28%
  STRK       Entry $0.096000       → Peak $0.096000        +0%  DD:-2.08%

=== 2025-12-16  8:30 ET  (UTC 1765891800) [★ 1 WINNER] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-1% ★10%+
  NEON       Entry $0.058510       → Peak $0.062630        +7.04%  DD:-1.86% ●5%+
  ZEC        Entry $393.59         → Peak $413.70          +5.11%  DD:-1.48% ●5%+
  KTA        Entry $0.250800       → Peak $0.262900        +4.82%  DD:-2.91%
  EDGE       Entry $0.129180       → Peak $0.134210        +3.89%  DD:-1.33%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.136350       → Peak $0.141400        +3.7%  DD:-0.58%
  ZEN        Entry $7.9520         → Peak $8.1860          +2.94%  DD:-0.55%
  XCN        Entry $0.00486000     → Peak $0.00500000      +2.88%  DD:-0.82%
  PUMP       Entry $0.00243700     → Peak $0.00249500      +2.38%  DD:-5.5%
  MAMO       Entry $0.023140       → Peak $0.023690        +2.38%  DD:-0.99%
  FLOCK      Entry $0.088100       → Peak $0.090100        +2.27%  DD:-0.79%
